CommitHash,Date,PullRequest,LOC,Files,Errors,Warnings
dd02a87b0756648710a4653ff4977fb025028078,2021-02-02 01:38:46 +0000,,1834,12,1,27
9ebd984c47343df9ae3432682c07e154b22cec8b,2021-02-02 01:41:48 +0000,,1830,12,1,27
3aed09f42d0bce784a769fc65aebe0f53e98d65c,2021-02-02 01:53:02 +0000,,1830,12,1,27
26a5e1b0dd5f1feb12265fa34c8346df06026991,2021-02-02 01:53:12 +0000,,1830,12,1,27
e88ad4510232a914efc36fd88b63a5c22996747b,2021-02-02 01:55:19 +0000,,1830,12,1,27
77cf278e5f38976cdcf31c7f363655e19b1f05f3,2021-02-02 02:16:06 +0000,,1830,12,1,27
96faa8200367b21995053db63a35df821adcb4a2,2021-02-02 22:09:50 +0000,,1843,12,1,28
35b120af6d44c60b518b52f7ffddc75e1591aab5,2021-02-08 03:39:04 +0000,,1843,12,1,28
c04ffa0f0f0540bc3a54128cccd4cc413e095c3a,2021-02-08 03:55:06 +0000,,1967,12,1,28
df11d958af6dc039963ddd761131d8d007d1efd4,2021-02-08 04:16:54 +0000,,1985,12,1,29
97c925acc1b2384b92f582d202e4215b946931cb,2021-02-08 04:19:42 +0000,,1985,12,1,29
2045dcd874d5adebb4405aec447152bc3295cb77,2021-03-04 00:27:38 +0000,,1985,12,1,29
c846a9894d8e59fa553b8dfbeafb1bad8517ff81,2021-04-01 23:36:17 +0100,,927,7,1,6
1c4b85f12d3cbb7a8c9484564050c365fe0fb9d9,2021-02-01 22:25:04 +0000,,927,7,1,6
253c7e657445160a0f59f6239acff681bffdc42a,2021-05-25 20:41:08 +0100,,1985,12,1,29
adae99bc2dae95ce54c756a5da77d1f1d4ee5ca0,2021-05-25 19:06:25 +0100,,2034,13,1,29
d8016cf36745a6e392be783124823d1b69fe36fa,2021-05-25 20:50:26 +0100,,2034,13,1,29
0cd96b03d3ede569b004a0220c847b0decb9c04d,2021-05-25 20:51:13 +0100,,2034,13,1,29
f4a3fa9b1a8672742cb681268abbaa1e58ff2d97,2021-05-25 20:54:32 +0100,,1985,12,1,29
c43d2568e2dd8d6797574ac6290e204490cfb47d,2021-05-25 20:58:23 +0100,,1985,12,1,29
83b0c1a03931bd98007cba0c906f62f87133559d,2021-05-25 21:07:35 +0100,,1985,12,1,29
8d7945e8bdf87fe74b699f3462f3fb8fbcf0d7c9,2021-05-25 22:24:17 +0100,,1554,12,1,25
adafb8890fa68a2197762d4992210ba3fcd7bca4,2021-05-31 02:26:24 +0100,,1580,12,1,25
8eb04f75b5eef4b3f2093b2903bd4c6ef8b568c3,2021-05-31 02:26:32 +0100,,1580,12,1,25
1ea16037433f0aa4afd7e87a61ab6f695af628f3,2021-05-31 22:34:48 +0100,,1580,12,1,25
af28fe0c1d36f412cafbb47bc8829ce0c0a71b4a,2021-05-31 22:38:30 +0100,,1580,12,1,25
c362fff69c0af8b061ca577a64e0bb14a9bb74c6,2021-05-31 22:51:16 +0100,,1587,12,1,25
e0137e2c3ea1051b485fc804189ba1733ce92cc7,2021-05-31 23:55:13 +0100,,1588,11,1,22
74c5e991b50ff82cadfc785c14e69562b5fc9ad5,2021-06-09 01:31:26 +0100,,1891,17,1,25
f7de68249ff2045b7be735bd946eb14715d5aaf9,2021-06-09 01:31:47 +0100,,1920,17,1,27
6de16721c1d5ab4372f32acddfecbe5e1dc2efa5,2021-06-09 18:37:15 +0100,,1974,17,1,29
ccef9dd8c7aa98246af05a6a25424bd5b96c0c87,2021-06-10 00:08:47 +0100,,1982,17,1,29
13aa1096d80a787e3e9bf6305f736e6a6d23bca2,2021-06-10 00:08:55 +0100,,1982,17,1,29
ca9658d1aa7b2881d2b613142d37152571cd17e1,2021-06-10 00:09:04 +0100,,1986,17,1,29
cacf6ff69e8881da0ca5849b6fe6c66142acc658,2021-06-10 00:49:42 +0100,,1994,17,1,29
0fc520aed72387975ef48cc86a9feeae802d0b56,2021-06-10 17:58:01 +0100,,2009,17,1,29
25524dfcc052f7116f19d0544b34f8649bf17685,2021-06-10 17:58:14 +0100,,2009,17,1,29
db0ed80e942698e881b2f5ca97c5bd92355de729,2021-06-10 18:01:59 +0100,,2009,17,1,29
596db6211b7dbe4f49348cb54ff6553db80b8286,2021-06-10 18:12:15 +0100,,2009,17,1,29
72895bff17a6bb5b16dc9d4a2c734974ff422b3d,2021-06-10 18:27:06 +0100,,2009,17,1,29
6785a0b6fb79d5b2e0a76c79431dab0c29ea652c,2021-06-10 18:28:41 +0100,,2009,17,1,29
04373f1ad198e5b1a45d15b6a05ae813499b2d24,2021-06-10 19:20:54 +0100,,2009,17,1,29
33d5266914ce9a39f4db37878a99a7d3e2aba5a0,2021-06-10 19:22:25 +0100,,2009,17,1,29
28bc80bb8a132f88664aa643d3914a1b3f53c837,2021-06-10 19:51:55 +0100,,2009,17,1,29
297006eb09c8513a2cf2163a5bc9421f815b836b,2021-06-10 22:33:42 +0100,,2009,17,1,29
a2c038cf21f8fc1a53dfe2c1abe88102a2d9c6b0,2021-06-10 22:37:15 +0100,,2009,17,1,29
30fe32b99e4cc7b5091c6e306c97059787005cbe,2021-06-10 22:42:27 +0100,,2009,17,1,29
bd6a515eb59a1591d994eaded78c427f5e19e7b9,2021-06-10 23:00:11 +0100,,2009,17,1,29
837c8b626a1759cc633f093289d589782795763e,2021-06-10 23:08:57 +0100,,2009,17,1,29
36e0f8054ab9967301e17dc88d6f8cd2de5b7753,2021-06-10 23:20:40 +0100,,2009,17,1,29
6841cd94ba0a33c3c0c74429ea5f4208a3bdcd3b,2021-06-11 00:59:13 +0100,,2009,17,1,29
b4cc371dfcf6a2fac1d5187d4d2cdbff0ee11748,2021-06-11 13:14:56 +0100,,2009,17,1,29
fdde02017af67cab7f1378fb3092ea5e0c234770,2021-06-11 13:16:12 +0100,,2009,17,1,29
c2f6783e8274581b76c55f75067fec9b1b6f6f47,2021-06-18 20:47:32 +0100,,2009,17,1,29
e712e6193a7451fe671f68b001afecc4036d282e,2021-08-28 23:34:22 +0100,,2009,17,1,29
3dad7cc1f27f7d1c489a7edbbe8da645867d61f7,2021-12-06 17:19:58 +0000,,2009,17,1,29
2928abe3f55ecf62c3c15a9fff0320e41ddaf403,2021-12-06 17:20:27 +0000,,1446,8,0,22
3da7b060ae94e9027390c059045629119e231955,2021-12-06 17:54:10 +0000,,1855,10,0,23
8a5d38165c7c7847794184982868dac1878dc88c,2021-12-06 23:17:34 +0000,,1856,10,0,23
d815bbab92f76a442f22abe7cb574c5114b6fd49,2021-12-06 23:18:03 +0000,,1915,11,0,27
dc1ae9bb97d5ccf5fdffdf2279a40e722ffd927e,2021-12-06 23:20:33 +0000,,1927,11,0,29
1681c3537ce3c39a048a27dadda9c4ff6ff4c2d3,2021-12-06 23:20:43 +0000,,1928,11,0,29
2439f92df3b55d172982dcba395df0ae25590e85,2021-12-06 23:21:08 +0000,,1955,11,0,29
77517f1e7f7d40f3689c8e91f0da2a8d897530bf,2021-12-06 23:23:14 +0000,,1955,11,0,29
561a5923f34fb2e7868a9f16e253d0695f69f87b,2021-12-06 23:25:33 +0000,,1955,11,0,29
15f9a18d96760e0247c2e7af19769d5136558e8a,2021-12-06 23:26:18 +0000,,1955,11,0,29
4ca3ae74553d65f584a55a89033fbddaabb9f6a1,2021-12-06 23:44:22 +0000,,1980,11,0,29
706daf005c987669944c3b5f7529249db0875b08,2021-12-07 15:02:27 +0000,,1922,11,0,24
73a0a7587eb60e16ca28bd42ff9c80e126789cbf,2021-12-07 15:03:23 +0000,,1908,11,0,24
162fb454967891fa0df9bee695ceb57969e52567,2021-12-07 15:12:16 +0000,,1908,11,0,24
7325e9706d2a2ddc33fcb685ea45f713854e0b93,2021-12-07 17:08:17 +0000,,1907,11,0,25
8232ab0193a8a7dd81cd1d43512eb3c059c1b121,2021-12-24 00:15:59 +0000,,1907,11,0,25
3e26b4d8deeb6454da211268c4592fdb67f1911d,2021-12-24 00:16:22 +0000,,1907,11,0,25
91be1fa49ca5561161006e595b3e01ff7b1c2a40,2021-12-24 00:29:28 +0000,,1913,11,0,26
b73c3fef3efcd2dcd1612e10a771c18573b80a6f,2022-01-11 15:25:35 +1000,,1915,11,0,26
615983e76541a23f0f3f26e289c427310caa88b4,2022-02-07 16:23:54 +0000,,1942,11,0,26
0338d85bab5c78a252cab7fb84f4599773cb17c6,2022-04-11 19:59:11 +0100,,1945,11,0,26
ab623a3e617848807a1483b2e1783e0adf8e2623,2022-04-11 20:00:57 +0100,,1968,11,0,26
646673dd0f2a334db323aa1018b3d5f7dbb495dc,2022-04-11 20:02:36 +0100,,1983,11,0,26
8af44ba976449b8e7a6e40e01a92c1e075112572,2022-04-22 23:43:35 +0100,,1983,11,0,26
bd0c0f0b2b4dd5f792e98920d3341d35e2234270,2022-06-22 20:11:55 +0100,,1983,11,0,26
f18c156b82fc4043b093de1a901be35c60407a12,2022-06-22 21:16:15 +0100,,1993,11,0,26
8abd97b91e8c3a1d9c67b985a44a179237454a75,2022-09-25 15:20:56 +0100,,1993,11,0,26
2378ea80e4a027ec1c3bad755f23a8acf84fb16f,2022-09-25 15:21:22 +0100,,2725,20,0,31
9bc4a4ea7495d5f812d6ebfc7d51c56675d2ac5d,2022-09-25 15:25:22 +0100,,2725,20,0,31
827e0adf0c0a10d07c013933f70e8ada823f261d,2022-09-25 15:35:23 +0100,,2725,20,0,31
cd3ef30507559821e42d6998d4bcb8ff971feed9,2022-09-25 15:41:33 +0100,,2725,20,0,31
ce1fe4b7a6b00e332f7c15eed08797e9157eafa5,2022-09-25 17:03:15 +0100,,2789,20,0,34
65cfdb8aaa6c4c062d7bc4df3a724aa257cac017,2022-09-25 17:10:07 +0100,,2804,20,0,34
aefde61fff5db4ef343029753b3fd998c7799af7,2022-09-25 17:11:03 +0100,,2803,20,0,34
27904364f1fbed0a5fe6a189163935720bc267d5,2022-09-25 17:12:12 +0100,,2803,20,0,34
af27fa40e577f6984606ecc4a05173d11498baef,2022-09-25 16:12:54 +0000,,2803,20,0,34
26c1fb43ecb85e7b1d8446fdbc2d175e5fbd55e3,2022-09-25 17:21:36 +0100,,2803,20,0,34
ad2a82b1a8d058f73611e9629a19e0049e435b3e,2023-04-05 00:59:02 +0100,,2796,20,0,34
29b67b349840c1c756e443443fca7a3c4bd7bebe,2023-04-05 00:15:11 +0000,,2796,20,0,34
69ba59db9f2659f26ea66bb1cb3fc722a5e98fae,2023-06-12 13:20:28 +0100,,2802,20,0,34
261272406e132cc05c1809a27daa3b803db441d4,2023-06-12 12:21:16 +0000,,2802,20,0,34
48f50b9830d903ffea2dbe62ae1de7cc0ace8b92,2023-06-13 22:38:41 +0100,,2802,20,0,34
6f680455d9f7e1b02ed831a62dfff5615f845a4a,2023-06-13 21:39:20 +0000,,2802,20,0,34
8922ebca33435cd862a3940d13807b17044aa6b2,2023-07-25 12:08:43 -0400,,2802,20,0,34
a5018c5d54a93d02d91638f4b67172130b648e16,2023-07-25 23:13:49 +0100,,2802,20,0,34
441370e4a02ae567d165bf9b3927cc8c510451df,2024-01-14 10:58:29 +0000,,2802,20,0,34
4f01483b239cdee0c4f13678a2c0269382490c21,2024-01-14 11:00:07 +0000,,2814,20,0,34
17dcb0cab63c5f72a847675addc06809eb87f59e,2024-01-14 11:02:39 +0000,,2814,20,0,34
02ca15f924a9fb91d028e3f45e2820ce5bfddcaf,2024-01-14 11:04:58 +0000,,2814,20,0,34
0fd915784b647c84b58c65f42a571ed851b2675e,2024-01-14 11:05:44 +0000,,2814,20,0,34
b0739501063c08288e9a8745df23d531a6271780,2024-02-08 00:22:04 +0000,,2824,20,0,34
63cdaa29c62904398927a5d4d3d6300d9d14580e,2024-02-08 00:22:42 +0000,,2824,20,0,34
35aae3e1e18fc4bab92068c5c5ae4d1bc059082a,2024-02-08 00:24:21 +0000,,2827,20,0,34
52c2a6914177f02002ed3bc407d66d6f17143cd8,2024-02-08 00:24:52 +0000,,2827,20,0,34
1d2001579ff80407f48f0dd545c2540e57a7718b,2024-02-08 00:34:24 +0000,,2827,20,0,34
59701cb434d1949dde688cccd55c913e0d256693,2024-02-08 00:34:56 +0000,,2827,20,0,34
ffb3838f62f9b98b573ae4007408f4994df2d580,2024-02-08 00:37:38 +0000,,2827,20,0,34
10c5300970a7ea6146f80acdf3b806655d85ab20,2024-02-08 00:38:09 +0000,,2827,20,0,34
e632c85137af3374fe62987bf53ef3a171d34cb8,2024-02-11 19:37:16 +0000,,2861,20,0,34
47cff9c6d4fd41fc7da359191da67793618ef774,2024-02-11 19:46:35 +0000,,2861,20,0,34
3ad84f29d2cb2323bbe7a6bb0dd68db0c3a98b0f,2024-02-19 16:32:53 +0000,,2890,21,0,34
a48ecd0d0e1c8110198facdce22fc30d7b090078,2024-02-19 16:33:32 +0000,,2890,21,0,34
051e618f5f6ae81976c30a7be293fb540561e7e6,2024-02-23 13:20:03 +0000,,2890,21,0,34
6e6846b5aea7ceb82215a8d9b63fd970eaf3185e,2024-02-23 13:20:40 +0000,,2890,21,0,34
5d6ef053d1db3f3cded60049e1d5028293e10dbf,2024-04-01 16:51:05 +0100,,2890,21,0,34
b9eedeb7efab204967c743105404f51b2acf2a48,2024-04-01 16:52:36 +0100,,2707,21,0,32
9f84b37e74e47b69936e95aff3ac65b568fb6631,2024-04-01 15:53:16 +0000,,2707,21,0,32
dea4da52b44e9571c331523e9ce2acc9ba63a2d9,2024-05-06 21:38:22 +0100,,2672,21,0,32
eab9b79ce068953fd193008c2836f1cb796bc2ec,2024-05-06 20:38:57 +0000,,2672,21,0,32
9e7d8c5eefaf80622b7233553dd53c17ec26c9d3,2024-08-23 01:03:35 +0100,,2672,21,0,32
aab26ce9169565fe96a396103041aefb4372d159,2024-08-23 00:04:07 +0000,,2672,21,0,32
8359d862256ce9bf77939faf49fe7e62c770b7f9,2025-12-04 22:39:11 +0000,,2672,21,0,32
a8ec0c1b637957f815f3ca240013aca5d36dc4e3,2025-12-04 23:11:29 +0000,,2672,21,0,32
e22a2457342e1c6546a550e0be00f5dddff883e4,2025-12-04 23:18:22 +0000,,2672,21,0,32
3b6fb6c89912e2a7bec73995553ab1749419d941,2025-12-04 23:19:19 +0000,,2672,21,0,32
51d030c21cea01e32d6cde5726844e23900a0b06,2025-12-04 23:23:08 +0000,,2672,21,0,32
aeb9c8604a448248cf3ef501f3a348b0afb04254,2025-12-04 23:24:33 +0000,,2672,21,0,32
